fund,year,return_type,dnb_compounded_annual_return,n_quarters,quarters_present,annual_sample_status
Zoetwarenindustrie,2024,return_after_ter,0.11460330031731214,4,"1,2,3,4",complete_year
Zorg en Welzijn,2015,return_after_ter,-0.006616855048650838,4,"1,2,3,4",complete_year
Zorg en Welzijn,2016,return_after_ter,0.1132794297383437,4,"1,2,3,4",complete_year
Zorg en Welzijn,2017,return_after_ter,0.04532282419129352,4,"1,2,3,4",complete_year
Zorg en Welzijn,2018,return_after_ter,-0.009648704214423098,4,"1,2,3,4",complete_year
Zorg en Welzijn,2019,return_after_ter,0.1810909385335917,4,"1,2,3,4",complete_year
Zorg en Welzijn,2020,return_after_ter,0.04912201776281866,4,"1,2,3,4",complete_year
Zorg en Welzijn,2021,return_after_ter,0.0733742747250552,4,"1,2,3,4",complete_year
Zorg en Welzijn,2022,return_after_ter,-0.2263682806665327,4,"1,2,3,4",complete_year
Zorg en Welzijn,2023,return_after_ter,0.07722936067640007,4,"1,2,3,4",complete_year
Zorg en Welzijn,2024,return_after_ter,0.07148473610504258,4,"1,2,3,4",complete_year
Zorgverzekeraars,2015,return_after_ter,-0.00942196721709021,3,"1,2,4",incomplete_year
Zorgverzekeraars,2016,return_after_ter,0.10559421863164387,4,"1,2,3,4",complete_year
Zorgverzekeraars,2017,return_after_ter,0.0351079636826912,3,"1,3,4",incomplete_year
Zorgverzekeraars,2018,return_after_ter,-0.011455241717495568,4,"1,2,3,4",complete_year
Zorgverzekeraars,2019,return_after_ter,0.1503342875522231,4,"1,2,3,4",complete_year
Zorgverzekeraars,2020,return_after_ter,0.12563915693299066,4,"1,2,3,4",complete_year
Zorgverzekeraars,2021,return_after_ter,0.0002565557876164082,4,"1,2,3,4",complete_year
Zorgverzekeraars,2022,return_after_ter,-0.25071726317332543,4,"1,2,3,4",complete_year
Zorgverzekeraars,2023,return_after_ter,0.06145664305246745,4,"1,2,3,4",complete_year
Zorgverzekeraars,2024,return_after_ter,0.05462931546481786,4,"1,2,3,4",complete_year
Zuivel en aanverwante industrie,2015,return_after_ter,-0.10561200315010355,4,"1,2,3,4",complete_year
Zuivel en aanverwante industrie,2016,return_after_ter,0.124428282710763,4,"1,2,3,4",complete_year
Zuivel en aanverwante industrie,2017,return_after_ter,0.017318623591970672,4,"1,2,3,4",complete_year
Zuivel en aanverwante industrie,2018,return_after_ter,-0.008320953251148122,4,"1,2,3,4",complete_year
Zuivel en aanverwante industrie,2019,return_after_ter,0.2404569675141417,4,"1,2,3,4",complete_year
Zuivel en aanverwante industrie,2020,return_after_ter,0.16326497625244696,4,"1,2,3,4",complete_year
Zuivel en aanverwante industrie,2021,return_after_ter,0.0033283961880052892,4,"1,2,3,4",complete_year
Zuivel en aanverwante industrie,2022,return_after_ter,-0.319091918634129,4,"1,2,3,4",complete_year
Zuivel en aanverwante industrie,2023,return_after_ter,0.10289673788115405,4,"1,2,3,4",complete_year
Zuivel en aanverwante industrie,2024,return_after_ter,0.08853842487590002,4,"1,2,3,4",complete_year
